,d,d_d,theta,d_theta,Goal
152,-0.9873656630516051,-0.12586402893066406,-0.005454069003462792,-0.3240785002708435,-2.0
153,-0.9898829460144043,-0.32085379958152765,-0.0119356382638216,-0.03431074321269989,-2.0
154,-0.9963000416755676,-0.5157474279403688,-0.012621853500604628,0.25338378548622126,-2.0
155,-1.0066149234771729,-0.7106318473815918,-0.007554178126156329,0.5408596396446228,-2.0
156,-1.0208276510238647,-0.5153529644012451,0.0032630153000354767,0.24463802576065063,-2.0
157,-1.0311347246170044,-0.3202241063117981,0.00815577618777752,-0.048196930438280106,-2.0
158,-1.0375391244888303,-0.1251656711101532,0.007191837299615145,-0.33948498964309687,-2.0
159,-1.0400425195693968,-0.3203364908695221,0.00040213717147707934,-0.04571717604994774,-2.0
160,-1.0464491844177246,-0.5154103636741638,-0.0005122062284499407,0.24590913951396945,-2.0
161,-1.0567574501037595,-0.7104712128639221,0.00440597627311945,0.5372461676597595,-2.0
162,-1.0709668397903442,-0.515358567237854,0.015150899067521095,0.2447715401649475,-2.0
163,-1.0812740325927734,-0.3204014003276825,0.02004633098840713,-0.044292017817497246,-2.0
164,-1.087682008743286,-0.12551693618297577,0.019160490483045575,-0.3317875266075134,-2.0
165,-1.0901923179626465,0.06938223540782928,0.0125247398391366,-0.6195695996284485,-2.0
166,-1.0888047218322752,-0.1258612275123596,0.00013334769755601883,-0.3241345286369324,-2.0
167,-1.0913219451904297,-0.3209315538406372,-0.006349342875182629,-0.0325927808880806,-2.0
168,-1.0977405309677124,-0.5159072875976562,-0.007001198828220368,0.256888210773468,-2.0
169,-1.1080586910247803,-0.7108741998672485,-0.001863433746621013,0.5461623072624208,-2.0
170,-1.122276186943054,-0.5156738758087158,0.009059811942279337,0.25171753764152527,-2.0
171,-1.1325896978378296,-0.32062825560569763,0.014094162732362747,-0.03928429633378983,-2.0
172,-1.1390022039413452,-0.12565621733665466,0.013308476656675339,-0.32868412137031555,-2.0
173,-1.1415153741836548,0.06932829320430756,0.006734794937074184,-0.6183359026908875,-2.0
174,-1.1401288509368896,-0.12583528459072113,-0.0056319236755371085,-0.3247129023075104,-2.0
175,-1.142645478248596,-0.32082247734069824,-0.01212618127465248,-0.035001784563064575,-2.0
176,-1.1490619182586668,-0.5157132744789124,-0.012826217338442802,0.25263163447380066,-2.0
177,-1.1593762636184692,-0.7105947136878967,-0.007773584686219693,0.5400419235229492,-2.0
178,-1.1735881567001343,-0.5153127908706665,0.003027253784239292,0.24375198781490323,-2.0
179,-1.183894395828247,-0.3201805651187897,0.00790229346603155,-0.049157291650772095,-2.0
180,-1.1902979612350464,-0.12511847913265228,0.0069191474467515945,-0.34052571654319763,-2.0
181,-1.1928004026412964,-0.320285439491272,0.00010863365605473518,-0.04684356600046158,-2.0
182,-1.1992061138153076,-0.5153550505638123,-0.0008282375056296587,0.24468980729579923,-2.0
183,-1.2095131874084473,-0.7104113698005676,0.004065558314323424,0.5359266996383666,-2.0
184,-1.2237213850021362,-0.5152939558029175,0.014784091152250767,0.2433447241783142,-2.0
185,-1.2340272665023804,-0.32033139467239374,0.019650986418128014,-0.045835886150598526,-2.0
186,-1.240433931350708,-0.12544110417366028,0.01873426884412765,-0.3334582448005676,-2.0
187,-1.242942690849304,0.06946433335542679,0.012065104208886623,-0.6213769316673279,-2.0
188,-1.2415534257888792,-0.12577280402183533,-0.0003624341916292906,-0.3260852694511413,-2.0
189,-1.2440688610076904,-0.32083603739738464,-0.0068841399624943725,-0.03470052778720856,-2.0
190,-1.2504856586456299,-0.5158039331436157,-0.007578150369226931,0.2546098828315735,-2.0
191,-1.2608016729354858,-0.7107624411582947,-0.0024859525728970766,0.5436998605728148,-2.0
192,-1.2750169038772583,-0.5155534744262695,0.008388044312596321,0.249060183763504,-2.0
193,-1.2853280305862427,-0.32049810886383057,0.013369248248636723,-0.04215466231107712,-2.0
194,-1.2917380332946775,-0.12551549077033997,0.01252615451812744,-0.3317856192588806,-2.0
195,-1.294248342514038,-0.3207613229751587,0.005890442989766598,-0.036346569657325745,-2.0
196,-1.3006634712219238,-0.5159139633178711,0.005163511261343956,0.2570124566555023,-2.0
197,-1.3109817504882812,-0.7110561728477478,0.01030376087874174,0.5501424074172974,-2.0
198,-1.3252029418945312,-0.5160269141197205,0.021306607872247692,0.2595331072807312,-2.0
199,-1.33552348613739,-0.3211600184440613,0.02649727091193199,-0.027559356763958927,-2.0
200,-1.3419466018676756,-0.5166007280349731,0.025946084409952164,0.272214412689209,2.0
201,-1.352278709411621,-0.7120323181152344,0.03139037266373634,0.571816086769104,2.0
202,-1.3665193319320679,-0.9075307846069337,0.04282669350504875,0.8730784058570861,2.0
203,-1.3846698999404907,-1.1031618118286133,0.06028826162219048,1.1777877807617188,2.0
204,-1.406733155250549,-0.9088179469108579,0.08384402096271514,0.9033527970314026,2.0
205,-1.4249094724655151,-0.7148669362068176,0.10191107541322708,0.636883020401001,2.0
206,-1.439206838607788,-0.5212411284446716,0.11464873701334,0.3766570091247559,2.0
207,-1.449631690979004,-0.3278546929359436,0.12218187749385832,0.12089833617210388,2.0
208,-1.4561887979507446,-0.13461120426654816,0.1245998442173004,-0.13219723105430603,2.0
209,-1.4588810205459595,-0.3312383890151977,0.12195590138435364,0.19603708386421204,2.0
210,-1.4655057191848755,-0.5278354287147522,0.12587663531303403,0.5235477089881897,2.0
211,-1.476062536239624,-0.33462488651275635,0.13634759187698364,0.2717081606388092,2.0
212,-1.4827549457550049,-0.14161977171897888,0.141781747341156,0.023613000288605687,2.0
213,-1.4855873584747314,0.0512804202735424,0.1422540098428726,-0.2225309908390045,2.0
214,-1.484561800956726,0.2441788762807846,0.13780339062213895,-0.46851605176925654,2.0
215,-1.4796781539916992,0.04744306951761246,0.12843307852745056,-0.1367649286985397,2.0
216,-1.4787293672561643,-0.14922377467155457,0.1256977766752243,0.19250844419002527,2.0
217,-1.4817137718200684,-0.345860093832016,0.12954793870449066,0.5210375785827637,2.0
218,-1.488631010055542,-0.1527126133441925,0.13996869325637817,0.2704944908618927,2.0
219,-1.4916852712631223,0.04022909700870514,0.14537858963012695,0.023689044639468197,2.0
220,-1.4908807277679443,0.23306578397750852,0.14585235714912415,-0.22116844356060028,2.0
221,-1.4862194061279297,0.42590078711509693,0.14142899215221405,-0.4658661484718322,2.0
222,-1.4777013063430786,0.6188361048698425,0.13211166858673096,-0.7121791243553162,2.0
223,-1.4653246402740479,0.4221925139427185,0.1178680956363678,-0.38200438022613525,2.0
224,-1.4568808078765867,0.22565074265003204,0.1102280095219612,-0.05563009902834892,2.0
225,-1.4523677825927734,0.0291758980602026,0.10911540687084198,0.268659770488739,2.0
226,-1.4517842531204224,0.22264865040779117,0.11448860168457033,0.010981792584061623,2.0
227,-1.4473313093185425,0.41602253913879395,0.11470823734998704,-0.244810089468956,2.0
228,-1.4390108585357666,0.6093990802764893,0.10981203615665436,-0.5005347728729248,2.0
229,-1.4268227815628052,0.802878499031067,0.09980133920907974,-0.7579976320266724,2.0
230,-1.4107652902603147,0.6065732836723328,0.08464138954877853,-0.43670013546943665,2.0
231,-1.39863383769989,0.4104049801826477,0.07590738683938979,-0.11965242773294447,2.0
232,-1.390425682067871,0.2143273055553436,0.07351433485746382,0.194895938038826,2.0
233,-1.386139154434204,0.4083854854106903,0.07741225510835646,-0.07498764246702194,2.0
234,-1.3779714107513428,0.602378249168396,0.07591250538825987,-0.34354904294013977,2.0
235,-1.3659238815307615,0.7964032888412476,0.06904152035713196,-0.6126302480697632,2.0
236,-1.3499958515167236,0.9905548691749572,0.056788913905620575,-0.8840535283088685,2.0
237,-1.3301846981048584,0.7947543263435363,0.03910784050822257,-0.5751782059669496,2.0
238,-1.3142895698547363,0.5991549491882324,0.02760427817702293,-0.27156808972358704,2.0
239,-1.3023065328598022,0.4037008285522461,0.022172916680574417,0.028543589636683464,2.0
240,-1.2942324876785278,0.20831951498985288,0.02274378761649132,0.326983243227005,2.0
241,-1.290066123008728,0.40316590666770935,0.02928345277905464,0.04035168886184692,2.0
242,-1.2820028066635132,0.5979124903678894,0.030090486630797383,-0.24416550993919367,2.0
243,-1.2700445652008057,0.7926484346389769,0.02520717680454254,-0.5284234285354614,2.0
244,-1.2541916370391843,0.9874619841575623,0.014638707973062992,-0.8142670392990112,2.0
245,-1.234442353248596,0.7921925187110899,-0.0016466325614601372,-0.5181776285171509,2.0
246,-1.2185984849929807,0.5971469283103943,-0.012010185047984123,-0.22719863057136533,2.0
247,-1.206655502319336,0.4022536277770996,-0.016554158180952072,0.06047315523028374,2.0
248,-1.1986104249954224,0.2074285298585892,-0.015344694256782532,0.3466830253601074,2.0
249,-1.1944619417190552,0.4028167426586151,-0.008411034010350704,0.04804204404354096,2.0
250,-1.1864055395126343,0.5981108546257019,-0.007450193166732787,-0.2484513372182846,2.0
251,-1.1744433641433716,0.7933908700942993,-0.012419220060110092,-0.5446443557739258,2.0
252,-1.1585755348205566,0.5984997749328613,-0.02331210859119892,-0.257097989320755,2.0
253,-1.1466054916381836,0.4037743508815765,-0.028454069048166275,0.02692936174571514,2.0
254,-1.1385300159454343,0.20912861824035645,-0.027915481477975845,0.30928170680999756,2.0
255,-1.1343474388122559,0.40468701720237726,-0.02172984555363655,0.006784436758607626,2.0
256,-1.1262537240982056,0.6001648902893065,-0.021594157442450523,-0.29382604360580444,2.0
257,-1.1142504215240479,0.7956387400627136,-0.027470678091049194,-0.594391703605652,2.0
258,-1.0983376502990723,0.6009673476219177,-0.03935851156711578,-0.3117027282714844,2.0
259,-1.0863183736801147,0.4064851105213165,-0.045592568814754486,-0.032918933779001236,2.0
260,-1.07818865776062,0.21210412681102753,-0.04625094681978226,0.2437983453273773,2.0
261,-1.0739465951919556,0.017730627208948135,-0.041374977678060525,0.5203015804290771,2.0
262,-1.073591947555542,0.21345773339271543,-0.03096894919872284,0.21374887228012085,2.0
263,-1.0693228244781494,0.4090583622455597,-0.02669396996498108,-0.08967916667461395,2.0
264,-1.0611416101455688,0.604603111743927,-0.028487551957368847,-0.39180809259414673,2.0
265,-1.0490494966506958,0.4099530577659607,-0.03632371500134468,-0.10945946723222733,2.0
266,-1.040850520133972,0.21542748808860776,-0.038512904196977615,0.17031756043434143,2.0
267,-1.0365419387817383,0.0209350660443306,-0.03510655462741852,0.4493755996227264,2.0
268,-1.036123275756836,-0.173616424202919,-0.026119042187929157,0.7295631170272827,2.0
269,-1.039595603942871,0.021905301138758656,-0.011527779512107372,0.42763251066207886,2.0
270,-1.039157509803772,0.21724019944667816,-0.002975128823891282,0.13017429411411283,2.0
271,-1.0348126888275146,0.41245776414871216,-0.0003716431092470884,-0.16462118923664093,2.0
272,-1.02656352519989,0.607638418674469,-0.0036640667822211985,-0.45860001444816584,2.0
273,-1.0144107341766355,0.4126219749450684,-0.012836067005991936,-0.16826166212558746,2.0
274,-1.0061582326889038,0.21774123609066007,-0.01620130054652691,0.11914460361003876,2.0
275,-1.0018035173416135,0.022910667583346367,-0.01381840743124485,0.405468463897705,2.0
276,-1.0013452768325803,-0.171957865357399,-0.00570903904736042,0.6925627589225769,2.0
277,-1.0047844648361206,0.023293960839509964,0.008142217062413692,0.3969186246395111,2.0
278,-1.0043184757232666,0.2183532565832138,0.016080589964985847,0.10562526434659956,2.0
279,-0.9999514818191528,0.4132962822914124,0.018193094059824944,-0.18314048647880557,2.0
280,-0.9916855096817015,0.6082085371017456,0.014530284330248833,-0.47123083472251887,2.0
281,-0.97952139377594,0.41293594241142273,0.0051056682132184505,-0.17516817152500153,2.0
282,-0.9712626338005066,0.2177945375442505,0.0016023050993680952,0.1179436594247818,2.0
283,-0.9669067859649657,0.022703351452946663,0.003961178008466959,0.4099497795104981,2.0
284,-0.966452717781067,0.21782223880290985,0.012160173617303371,0.11733496934175491,2.0
285,-0.9620962738990784,0.4128226041793823,0.014506872743368149,-0.17268124222755432,2.0
286,-0.9538397789001466,0.6077889204025269,0.011053248308598995,-0.4619498550891876,2.0
287,-0.9416840076446531,0.41256442666053766,0.0018142510671168564,-0.16697238385677335,2.0
288,-0.9334327578544616,0.2174701690673828,-0.0015251969452947378,0.125100776553154,2.0
289,-0.9290833473205566,0.02242411673069,0.0009768188465386627,0.416116327047348,2.0
290,-0.9286348223686217,0.21758519113063807,0.009299145080149172,0.1225619465112686,2.0
291,-0.9242831468582152,0.41262713074684143,0.011750384233891964,-0.1683635711669922,2.0
292,-0.9160305857658385,0.6076335906982422,0.00838311295956373,-0.4585103690624237,2.0
293,-0.9038779139518736,0.41244637966156006,-0.0007870944682508707,-0.1643691509962082,2.0
294,-0.8956289887428284,0.21738959848880768,-0.004074477590620518,0.12688055634498596,2.0
295,-0.8912811875343322,0.022380540147423744,-0.0015368664171546695,0.417086273431778,2.0
296,-0.8908336162567138,0.21757695078849792,0.006804858800023793,0.12274283915758132,2.0
297,-0.8864820599555969,0.4126549363136292,0.009259715676307678,-0.16897320747375488,2.0
298,-0.8782289624214172,0.6076974868774414,0.005880251526832581,-0.4599113464355469,2.0
299,-0.8660749793052673,0.4125454425811768,-0.0033179756719619036,-0.1665561944246292,2.0
300,-0.8578240871429443,0.21752530336380005,-0.006649100221693516,0.12389017641544342,2.0
301,-0.8534736037254332,0.022553801536560055,-0.004171296022832394,0.413275808095932,2.0
302,-0.8530225157737733,0.2177870720624924,0.004094219766557217,0.11810766905546188,2.0
303,-0.848666787147522,0.4129040241241455,0.006456373259425163,-0.1744651049375534,2.0
304,-0.8404086828231812,0.6079870462417603,0.002967071020975709,-0.4662914872169495,2.0
305,-0.8282489776611328,0.4128760993480682,-0.006358759477734566,-0.17385390400886536,2.0
306,-0.8199914097785949,0.21790021657943723,-0.009835837408900261,0.11562452465295792,2.0
307,-0.8156334161758423,0.022975459694862366,-0.007523346692323683,0.4039919972419738,2.0
308,-0.8151739239692688,0.2182554006576538,0.0005564938765019177,0.10777784138917922,2.0
