,d,d_d,theta,d_theta,Goal
59,-0.04107360541820526,-0.3463211953639984,0.03478075563907623,0.38148796558380127,0.0
60,-0.048000030219554894,-0.15135836601257324,0.04241051524877548,0.09231983125209808,0.0
61,-0.051027197390794754,0.0434904582798481,0.044256910681724555,-0.19440115988254547,0.0
62,-0.05015738680958748,0.23831239342689517,0.04036888852715492,-0.4805285036563873,0.0
63,-0.04539113864302635,0.04295912757515907,0.030758319422602654,-0.18263840675354004,0.0
64,-0.04453195631504058,-0.15226313471794128,0.027105551213026047,0.11226329952478407,0.0
65,-0.04757722094655037,-0.34743374586105347,0.02935081720352173,0.4060192406177521,0.0
66,-0.05452589318156242,-0.1523924022912979,0.03747120127081871,0.11512371897697447,0.0
67,-0.05757374316453934,0.042529527097940445,0.03977367654442787,-0.17318233847618103,0.0
68,-0.056723151355981834,0.2374177575111389,0.036310028284788125,-0.46075096726417536,0.0
69,-0.051974795758724206,0.042119842022657394,0.02709501050412655,-0.1641196459531784,0.0
70,-0.05113239958882332,-0.15305057168006897,0.023812618106603622,0.12963290512561798,0.0
71,-0.0541934110224247,-0.34817415475845337,0.026405274868011475,0.4223518967628479,0.0
72,-0.06115689501166344,-0.1530906558036804,0.03485231101512909,0.13052356243133545,0.0
73,-0.06421870738267899,0.04186975210905075,0.03746278584003448,-0.15861965715885162,0.0
74,-0.06338131427764893,0.2367919683456421,0.03429039195179939,-0.44692865014076233,0.0
75,-0.058645471930503845,0.04152178391814232,0.02535181865096092,-0.15092580020427704,0.0
76,-0.05781503766775131,-0.15362380445003507,0.022333301603794094,0.14227831363677979,0.0
77,-0.06088751181960106,-0.34872618317604065,0.02517886832356453,0.43453028798103327,0.0
78,-0.06786203384399414,-0.1536252200603485,0.03386947512626648,0.14231444895267487,0.0
79,-0.07093454152345657,0.041349593549966805,0.036715764552354806,-0.14714238047599792,0.0
80,-0.07010754942893982,0.23628273606300357,0.03377291560173035,-0.435690313577652,0.0
81,-0.06538189202547073,0.041019625961780555,0.025059109553694725,-0.13984861969947815,0.0
82,-0.06456150114536285,-0.1541217863559723,0.022262137383222576,0.1532633006572723,0.0
83,-0.06764394044876099,-0.3492231369018554,0.0253274030983448,0.4454928040504456,0.0
