# Position , Speed, Angle, Angular speed, attack
-3.292437493801116943e-01,9.081620573997497559e-01,8.811105042695999146e-02,-8.757564425468444824e-01,0.000000000000000000e+00
-3.110804855823516846e-01,7.120008468627929688e-01,7.059592008590698242e-02,-5.577870011329650879e-01,0.000000000000000000e+00
-2.968404889106750488e-01,5.160073041915893555e-01,5.944017693400382996e-02,-2.448138743638992310e-01,0.000000000000000000e+00
-2.865203320980072021e-01,3.201359212398529053e-01,5.454390123486518860e-02,6.490352004766464233e-02,0.000000000000000000e+00
-2.801176309585571289e-01,5.144941210746765137e-01,5.584197118878364563e-02,-2.113293111324310303e-01,0.000000000000000000e+00
-2.698277235031127930e-01,7.088339924812316895e-01,5.161538347601890564e-02,-4.871340692043304443e-01,0.000000000000000000e+00
-2.556510567665100098e-01,9.032489657402038574e-01,4.187270253896713257e-02,-7.643539905548095703e-01,0.000000000000000000e+00
-2.375860810279846191e-01,7.076232433319091797e-01,2.658562362194061279e-02,-4.599218964576721191e-01,0.000000000000000000e+00
-2.234336137771606445e-01,5.121860504150390625e-01,1.738718710839748383e-02,-1.601279824972152710e-01,0.000000000000000000e+00
-2.131898850202560425e-01,3.168714642524719238e-01,1.418462581932544708e-02,1.368272453546524048e-01,0.000000000000000000e+00
-2.068524658679962158e-01,5.118423700332641602e-01,1.692117191851139069e-02,-1.525439769029617310e-01,0.000000000000000000e+00
-1.966156065464019775e-01,7.067731618881225586e-01,1.387029141187667847e-02,-4.410412013530731201e-01,0.000000000000000000e+00
-1.824801415205001831e-01,9.017503857612609863e-01,5.049468018114566803e-03,-7.305153012275695801e-01,0.000000000000000000e+00
-1.644451469182968140e-01,7.066104412078857422e-01,-9.560838341712951660e-03,-4.374221265316009521e-01,0.000000000000000000e+00
-1.503129303455352783e-01,5.116793513298034668e-01,-1.830928027629852295e-02,-1.489631831645965576e-01,0.000000000000000000e+00
-1.400793492794036865e-01,3.168800175189971924e-01,-2.128854393959045410e-02,1.366812437772750854e-01,0.000000000000000000e+00
-1.337417513132095337e-01,1.221254095435142517e-01,-1.855491846799850464e-02,4.213624894618988037e-01,0.000000000000000000e+00
-1.312992423772811890e-01,3.175561130046844482e-01,-1.012766920030117035e-02,1.217336803674697876e-01,0.000000000000000000e+00
-1.249481141567230225e-01,5.128740072250366211e-01,-7.692995481193065643e-03,-1.752934902906417847e-01,0.000000000000000000e+00
-1.146906316280364990e-01,7.081577777862548828e-01,-1.119886524975299835e-02,-4.715627133846282959e-01,0.000000000000000000e+00
-1.005274802446365356e-01,5.132500529289245605e-01,-2.063011936843395233e-02,-1.836271435022354126e-01,0.000000000000000000e+00
-9.026247262954711914e-02,3.184852302074432373e-01,-2.430266328155994415e-02,1.012677252292633057e-01,0.000000000000000000e+00
-8.389277011156082153e-02,1.237762346863746643e-01,-2.227730862796306610e-02,3.849713802337646484e-01,0.000000000000000000e+00
-8.141724765300750732e-02,3.192577660083770752e-01,5.375314503908157349e-03,8.419860899448394775e-02,1.000000000000000000e+00
-7.503209263086318970e-02,5.146375298500061035e-01,7.059287279844284058e-03,-2.142084687948226929e-01,1.000000000000000000e+00
-6.473933905363082886e-02,7.099933624267578125e-01,2.775117754936218262e-03,-5.120933055877685547e-01,1.000000000000000000e+00
-5.053947493433952332e-02,5.151722431182861328e-01,-2.741994336247444153e-02,-2.260766327381134033e-01,0.000000000000000000e+00
-4.023602977395057678e-02,3.205092549324035645e-01,-3.194147720932960510e-02,5.661505460739135742e-02,0.000000000000000000e+00
-3.382584452629089355e-02,1.259166747331619263e-01,-3.080917522311210632e-02,3.378284275531768799e-01,0.000000000000000000e+00
-3.130751103162765503e-02,-6.869695335626602173e-02,-2.405260689556598663e-02,6.194176673889160156e-01,0.000000000000000000e+00
-3.268145024776458740e-02,1.268019974231719971e-01,-1.166425272822380066e-02,3.181110620498657227e-01,0.000000000000000000e+00
-3.014540858566761017e-02,3.221399784088134766e-01,-5.302031524479389191e-03,2.060868591070175171e-02,0.000000000000000000e+00
-2.370261028409004211e-02,5.173904895782470703e-01,-4.889857955276966095e-03,-2.749149501323699951e-01,0.000000000000000000e+00
-1.335479971021413803e-02,3.223928213119506836e-01,9.565038606524467468e-03,1.503204088658094406e-02,1.000000000000000000e+00
-6.906942930072546005e-03,5.177145600318908691e-01,-1.008751615881919861e-02,-2.820763885974884033e-01,0.000000000000000000e+00
3.447348484769463539e-03,3.227926492691040039e-01,-1.572904363274574280e-02,6.211889442056417465e-03,0.000000000000000000e+00
9.903200902044773102e-03,1.279553025960922241e-01,-1.560480520129203796e-02,2.926874160766601562e-01,0.000000000000000000e+00
1.246230769902467728e-02,-6.688548624515533447e-02,-9.751057252287864685e-03,5.792053937911987305e-01,0.000000000000000000e+00
1.112459786236286163e-02,1.284229755401611328e-01,1.833050395362079144e-03,2.823016047477722168e-01,0.000000000000000000e+00
1.369305700063705444e-02,3.235721588134765625e-01,7.479082327336072922e-03,-1.098377071321010590e-02,0.000000000000000000e+00
2.016450092196464539e-02,5.186403393745422363e-01,7.259407080709934235e-03,-3.024862408638000488e-01,0.000000000000000000e+00
3.053730726242065430e-02,3.234684765338897705e-01,1.209681853652000427e-03,-8.697075769305229187e-03,0.000000000000000000e+00
3.700667619705200195e-02,1.283829957246780396e-01,1.035740366205573082e-03,2.831847965717315674e-01,0.000000000000000000e+00
3.957433626055717468e-02,-6.670020520687103271e-02,6.699436344206333160e-03,5.750119686126708984e-01,0.000000000000000000e+00
3.824033215641975403e-02,1.283802092075347900e-01,3.815286979079246521e-02,2.832612097263336182e-01,1.000000000000000000e+00
4.080793634057044983e-02,3.232930302619934082e-01,4.381809383630752563e-02,-4.828010685741901398e-03,1.000000000000000000e+00
4.727379605174064636e-02,5.181207656860351562e-01,4.372153431177139282e-02,-2.910956144332885742e-01,1.000000000000000000e+00
5.763621255755424500e-02,7.129515409469604492e-01,3.789962083101272583e-02,-5.773968100547790527e-01,1.000000000000000000e+00
7.189524173736572266e-02,5.176334381103515625e-01,6.398491561412811279e-03,-2.802741825580596924e-01,0.000000000000000000e+00
8.224791288375854492e-02,3.224737644195556641e-01,7.930079009383916855e-04,1.324443053454160690e-02,0.000000000000000000e+00
8.869738876819610596e-02,1.273942738771438599e-01,1.057896530255675316e-03,3.049944639205932617e-01,0.000000000000000000e+00
9.124527126550674438e-02,3.225544095039367676e-01,7.157785817980766296e-03,1.146526541560888290e-02,0.000000000000000000e+00
9.769636392593383789e-02,5.176272392272949219e-01,7.387091405689716339e-03,-2.801389694213867188e-01,0.000000000000000000e+00
1.080489084124565125e-01,7.126970887184143066e-01,1.784311840310692787e-03,-5.716710090637207031e-01,0.000000000000000000e+00
1.223028451204299927e-01,5.176026821136474609e-01,-9.649109095335006714e-03,-2.796064615249633789e-01,0.000000000000000000e+00
1.326549053192138672e-01,3.226743340492248535e-01,-1.524123735725879669e-02,8.822043426334857941e-03,0.000000000000000000e+00
1.391083896160125732e-01,1.278297305107116699e-01,-1.506479643285274506e-02,2.954545915126800537e-01,0.000000000000000000e+00
1.416649818420410156e-01,-6.701907515525817871e-02,-9.155705571174621582e-03,5.821462869644165039e-01,0.000000000000000000e+00
1.403246074914932251e-01,1.282812356948852539e-01,2.487221267074346542e-03,2.854274809360504150e-01,0.000000000000000000e+00
1.428902298212051392e-01,3.234210908412933350e-01,8.195770904421806335e-03,-7.651901338249444962e-03,0.000000000000000000e+00
1.493586450815200806e-01,5.184789299964904785e-01,8.042733184993267059e-03,-2.989272773265838623e-01,0.000000000000000000e+00
1.597282290458679199e-01,7.135393619537353516e-01,2.064187545329332352e-03,-5.902517437934875488e-01,0.000000000000000000e+00
1.739990115165710449e-01,5.184410214424133301e-01,-9.740847162902355194e-03,-2.980987727642059326e-01,0.000000000000000000e+00
1.843678355216979980e-01,3.235138654708862305e-01,-1.570282317698001862e-02,-9.699408896267414093e-03,0.000000000000000000e+00
1.908381134271621704e-01,1.286761313676834106e-01,-1.589681021869182587e-02,2.767845690250396729e-01,0.000000000000000000e+00
1.934116333723068237e-01,-6.616016477346420288e-02,-1.036112010478973389e-02,5.632082819938659668e-01,0.000000000000000000e+00
1.920884251594543457e-01,1.291568577289581299e-01,9.030462242662906647e-04,2.661148011684417725e-01,0.000000000000000000e+00
1.946715712547302246e-01,3.243192434310913086e-01,6.225341930985450745e-03,-2.746318653225898743e-02,0.000000000000000000e+00
2.011579573154449463e-01,5.194055438041687012e-01,5.676078610122203827e-03,-3.193625509738922119e-01,0.000000000000000000e+00
2.115460634231567383e-01,3.242561519145965576e-01,1.924202218651771545e-02,-2.607129700481891632e-02,1.000000000000000000e+00
2.180311828851699829e-01,5.194417238235473633e-01,-1.232598675414919853e-03,-3.201569020748138428e-01,0.000000000000000000e+00
2.284200191497802734e-01,3.243910074234008789e-01,-7.635736837983131409e-03,-2.904790453612804413e-02,0.000000000000000000e+00
