d d_d theta d_theta
1.452689766883850098e+00 2.142776846885681152e-01 -1.197608886286616325e-03 1.955761760473251343e-01
1.456975340843200684e+00 1.922678947448730469e-02 2.713914494961500168e-03 4.866957962512969971e-01
1.457359910011291504e+00 2.143632769584655762e-01 1.244783028960227966e-02 1.936880350112915039e-01
1.461647152900695801e+00 4.093596637248992920e-01 1.632159203290939331e-02 -9.623689949512481689e-02
1.469834327697753906e+00 6.042991280555725098e-01 1.439685281366109848e-02 -3.849255740642547607e-01
1.481920361518859863e+00 4.090275764465332031e-01 6.698341108858585358e-03 -8.890334516763687134e-02
1.490100860595703125e+00 2.138634324073791504e-01 4.920274484902620316e-03 2.047098577022552490e-01
1.494378089904785156e+00 1.872469112277030945e-02 9.014471434056758881e-03 4.977632462978363037e-01
1.494752645492553711e+00 2.137719541788101196e-01 1.896973699331283569e-02 2.067456096410751343e-01
1.499028086662292480e+00 4.086729288101196289e-01 2.310464903712272644e-02 -8.109610527753829956e-02
1.507201552391052246e+00 6.035121083259582520e-01 2.148272655904293060e-02 -3.676087260246276855e-01
1.519271731376647949e+00 7.983775734901428223e-01 1.413055136799812317e-02 -6.546463966369628906e-01
1.535239338874816895e+00 6.031125783920288086e-01 1.037623966112732887e-03 -3.587114214897155762e-01
1.547301530838012695e+00 4.080291986465454102e-01 -6.136604584753513336e-03 -6.688346713781356812e-02
1.555462121963500977e+00 2.130503058433532715e-01 -7.474274374544620514e-03 2.226654142141342163e-01
1.559723138809204102e+00 1.809049770236015320e-02 -3.020965261384844780e-03 5.117883086204528809e-01
1.560084939002990723e+00 2.133070975542068481e-01 7.214800454676151276e-03 2.169808745384216309e-01
1.564351081848144531e+00 4.083792865276336670e-01 1.155441720038652420e-02 -7.460555434226989746e-02
1.572518706321716309e+00 6.033884286880493164e-01 1.006230618804693222e-02 -3.648144304752349854e-01
1.584586501121520996e+00 7.984200119972229004e-01 2.766018034890294075e-03 -6.554987430572509766e-01
1.600554823875427246e+00 6.033117175102233887e-01 -1.034395769238471985e-02 -3.631243109703063965e-01
1.612621068954467773e+00 4.083928167819976807e-01 -1.760644279420375824e-02 -7.491701841354370117e-02
1.620788931846618652e+00 2.135833501815795898e-01 -1.910478435456752777e-02 2.109536677598953247e-01
1.625060677528381348e+00 1.879544183611869812e-02 -1.488571055233478546e-02 4.963419735431671143e-01
1.625436544418334961e+00 2.141750901937484741e-01 -4.958870820701122284e-03 1.978462189435958862e-01
1.629720091819763184e+00 4.094204306602478027e-01 -1.001946395263075829e-03 -9.756965935230255127e-02
1.637908458709716797e+00 6.046100854873657227e-01 -2.953339600935578346e-03 -3.917464911937713623e-01
1.650000691413879395e+00 7.998265027999877930e-01 -1.078826934099197388e-02 -6.865338087081909180e-01
1.665997147560119629e+00 6.049092411994934082e-01 -2.451894618570804596e-02 -3.984615206718444824e-01
1.678095340728759766e+00 4.101994335651397705e-01 -3.248817473649978638e-02 -1.148219853639602661e-01
1.686299324035644531e+00 2.156148850917816162e-01 -3.478461503982543945e-02 1.662130057811737061e-01
1.690611600875854492e+00 2.106504887342453003e-02 -3.146035596728324890e-02 4.464962482452392578e-01
1.691033005714416504e+00 2.166669070720672607e-01 -2.253043092787265778e-02 1.429269909858703613e-01
1.695366263389587402e+00 4.121551215648651123e-01 -1.967189088463783264e-02 -1.579282432794570923e-01
1.703609347343444824e+00 6.076043844223022461e-01 -2.283045649528503418e-02 -4.579057097434997559e-01
1.715761423110961914e+00 4.128679931163787842e-01 -3.198857232928276062e-02 -1.737166047096252441e-01
1.724018812179565430e+00 2.182752043008804321e-01 -3.546290099620819092e-02 1.074827834963798523e-01
1.728384375572204590e+00 2.373640425503253937e-02 -3.331324830651283264e-02 3.875425159931182861e-01
1.728859066963195801e+00 2.193642556667327881e-01 -2.556239627301692963e-02 8.340951800346374512e-02
1.733246326446533203e+00 4.148938059806823730e-01 -2.389420568943023682e-02 -2.183740139007568359e-01
1.741544246673583984e+00 6.103997230529785156e-01 -2.826168760657310486e-02 -5.196458101272583008e-01
1.753752231597900391e+00 4.157426357269287109e-01 -3.865460306406021118e-02 -2.372181415557861328e-01
1.762067079544067383e+00 2.212512791156768799e-01 -4.339896515011787415e-02 4.179492220282554626e-02
1.766492128372192383e+00 2.683595567941665649e-02 -4.256306961178779602e-02 3.192386627197265625e-01
1.767028808593750000e+00 -1.675969362258911133e-01 -3.617829456925392151e-02 5.969656109809875488e-01
1.763676881790161133e+00 2.806028723716735840e-02 -2.423898316919803619e-02 2.919792532920837402e-01
1.764238119125366211e+00 2.235698401927947998e-01 -1.839939691126346588e-02 -9.396500885486602783e-03
1.768709540367126465e+00 4.190022647380828857e-01 -1.858732849359512329e-02 -3.089832067489624023e-01
1.777089476585388184e+00 6.144351959228515625e-01 -2.476699277758598328e-02 -6.086246967315673828e-01
1.789378285408020020e+00 8.099438548088073730e-01 -3.693948686122894287e-02 -9.101499915122985840e-01
1.805577158927917480e+00 1.005592107772827148e+00 -5.514248460531234741e-02 -1.215337395668029785e+00
1.825688958168029785e+00 8.112771511077880859e-01 -7.944922894239425659e-02 -9.416732192039489746e-01
1.841914534568786621e+00 6.173689365386962891e-01 -9.828269481658935547e-02 -6.762478351593017578e-01
1.854261875152587891e+00 4.238015711307525635e-01 -1.118076518177986145e-01 -4.173508584499359131e-01
1.862737894058227539e+00 2.304905354976654053e-01 -1.201546713709831238e-01 -1.632149964570999146e-01
1.867347717285156250e+00 3.734000027179718018e-02 -1.234189644455909729e-01 8.795643597841262817e-02
1.868094563484191895e+00 -1.557515412569046021e-01 -1.216598376631736755e-01 3.379695117473602295e-01
1.864979505538940430e+00 4.091104492545127869e-02 -1.149004474282264709e-01 8.519692346453666687e-03
1.865797758102416992e+00 2.375170588493347168e-01 -1.147300526499748230e-01 -3.191160857677459717e-01
1.870548009872436523e+00 4.341095387935638428e-01 -1.211123764514923096e-01 -6.466879248619079590e-01
1.879230260848999023e+00 2.409280985593795776e-01 -1.340461373329162598e-01 -3.957843184471130371e-01
1.884048819541931152e+00 4.800269007682800293e-02 -1.419618278741836548e-01 -1.495216637849807739e-01
1.885008811950683594e+00 -1.447648853063583374e-01 -1.449522674083709717e-01 9.387928247451782227e-02
1.882113575935363770e+00 -3.374773859977722168e-01 -1.430746763944625854e-01 3.362019956111907959e-01
1.875364065170288086e+00 -5.302380919456481934e-01 -1.363506317138671875e-01 5.792222619056701660e-01
1.864759206771850586e+00 -7.231475710868835449e-01 -1.247661784291267395e-01 8.246978521347045898e-01
1.850296258926391602e+00 -5.265241265296936035e-01 -1.082722321152687073e-01 4.945163726806640625e-01
1.839765787124633789e+00 -3.300154209136962891e-01 -9.838189929723739624e-02 1.687364429235458374e-01
1.833165526390075684e+00 -1.335912048816680908e-01 -9.500717371702194214e-02 -1.543378978967666626e-01
1.830493688583374023e+00 -3.271706998348236084e-01 -9.809393435716629028e-02 1.056306436657905579e-01
1.823950290679931641e+00 -5.206969380378723145e-01 -9.598131477832794189e-02 3.645270466804504395e-01
1.813536286354064941e+00 -7.142706513404846191e-01 -8.869078010320663452e-02 6.241739392280578613e-01
1.799250960350036621e+00 -5.179880261421203613e-01 -7.620729506015777588e-02 3.038694560527801514e-01
1.788891196250915527e+00 -3.218230903148651123e-01 -7.012990862131118774e-02 -1.291898172348737717e-02
1.782454729080200195e+00 -5.158120989799499512e-01 -7.038828730583190918e-02 2.555713653564453125e-01
1.772138476371765137e+00 -7.098016142845153809e-01 -6.527686119079589844e-02 5.239811539649963379e-01
1.757942438125610352e+00 -9.038877487182617188e-01 -5.479724332690238953e-02 7.941408157348632812e-01
1.739864706993103027e+00 -7.080131769180297852e-01 -3.891442716121673584e-02 4.836306571960449219e-01
1.725704431533813477e+00 -5.123159289360046387e-01 -2.924181148409843445e-02 1.778137683868408203e-01
1.715458035469055176e+00 -3.167378604412078857e-01 -2.568553760647773743e-02 -1.250901818275451660e-01
1.709123373031616211e+00 -5.114260911941528320e-01 -2.818734198808670044e-02 1.581643223762512207e-01
1.698894858360290527e+00 -7.060766220092773438e-01 -2.502405457198619843e-02 4.406047761440277100e-01
1.684773325920104980e+00 -9.007799029350280762e-01 -1.621195860207080841e-02 7.240818142890930176e-01
1.666757702827453613e+00 -7.053877115249633789e-01 -1.730322604998946190e-03 4.251849055290222168e-01
1.652649879455566406e+00 -5.101886391639709473e-01 6.773375440388917923e-03 1.307809054851531982e-01
1.642446160316467285e+00 -3.151101768016815186e-01 9.388993494212627411e-03 -1.609451174736022949e-01
1.636143922805786133e+00 -1.200694814324378967e-01 6.170091219246387482e-03 -4.518422186374664307e-01
1.633742570877075195e+00 -3.152256309986114502e-01 -2.866753609851002693e-03 -1.583959013223648071e-01
1.627438068389892578e+00 -5.102522969245910645e-01 -6.034671328961849213e-03 1.321938335895538330e-01
1.617233037948608398e+00 -7.052327990531921387e-01 -3.390794852748513222e-03 4.217753708362579346e-01
1.603128314018249512e+00 -9.002529382705688477e-01 5.044712685048580170e-03 7.122001647949218750e-01
1.585123300552368164e+00 -7.051489949226379395e-01 1.928871683776378632e-02 4.199266135692596436e-01
1.571020245552062988e+00 -5.102506875991821289e-01 2.768724784255027771e-02 1.321841031312942505e-01
1.560815334320068359e+00 -3.154797554016113281e-01 3.033092990517616272e-02 -1.528502851724624634e-01
1.554505705833435059e+00 -1.207483634352684021e-01 2.727392502129077911e-02 -4.370288550853729248e-01
1.552090764045715332e+00 -3.161953389644622803e-01 1.853334903717041016e-02 -1.370227187871932983e-01
1.545766830444335938e+00 -5.115259289741516113e-01 1.579289510846138000e-02 1.602887362241744995e-01
1.535536289215087891e+00 -7.068182826042175293e-01 1.899866946041584015e-02 4.567479491233825684e-01
1.521399974822998047e+00 -5.119152665138244629e-01 2.813362702727317810e-02 1.689118146896362305e-01
1.511161684989929199e+00 -3.171507418155670166e-01 3.151186555624008179e-02 -1.159785911440849304e-01
1.504818558692932129e+00 -1.224374175071716309e-01 2.919229120016098022e-02 -3.997736275196075439e-01
1.502369880676269531e+00 -3.179109394550323486e-01 2.119681984186172485e-02 -9.917762130498886108e-02
1.496011614799499512e+00 -5.132786035537719727e-01 1.921326853334903717e-02 1.989597827196121216e-01
1.485746026039123535e+00 -7.086183428764343262e-01 2.319246344268321991e-02 4.964817762374877930e-01
1.471573710441589355e+00 -5.137759447097778320e-01 3.312209993600845337e-02 2.099906057119369507e-01
1.461298227310180664e+00 -3.190860748291015625e-01 3.732191026210784912e-02 -7.328259199857711792e-02
1.454916477203369141e+00 -1.244611665606498718e-01 3.585625812411308289e-02 -3.551856577396392822e-01
1.452427268028259277e+00 7.018984854221343994e-02 2.875254489481449127e-02 -6.375726461410522461e-01
1.453831076622009277e+00 -1.252717375755310059e-01 1.600109413266181946e-02 -3.371205031871795654e-01
1.451325654983520508e+00 -3.205659389495849609e-01 9.258683770895004272e-03 -4.059804603457450867e-02
1.444914340972900391e+00 -5.157665014266967773e-01 8.446722291409969330e-03 2.538193464279174805e-01
1.434598922729492188e+00 -7.109552621841430664e-01 1.352310925722122192e-02 5.479815006256103516e-01
1.420379877090454102e+00 -5.159720182418823242e-01 2.448274008929729462e-02 2.583953440189361572e-01
1.410060405731201172e+00 -3.211522102355957031e-01 2.965064719319343567e-02 -2.767517603933811188e-02
1.403637409210205078e+00 -1.264111399650573730e-01 2.909714356064796448e-02 -3.120733797550201416e-01
1.401109099388122559e+00 6.834062933921813965e-02 2.285567484796047211e-02 -5.966544747352600098e-01
1.402475953102111816e+00 -1.270434707403182983e-01 1.092258654534816742e-02 -2.980136871337890625e-01
1.399935126304626465e+00 -3.222669959068298340e-01 4.962312988936901093e-03 -3.075772896409034729e-03
1.393489718437194824e+00 -5.174064040184020996e-01 4.900797270238399506e-03 2.899909317493438721e-01
1.383141636848449707e+00 -7.125447988510131836e-01 1.070061605423688889e-02 5.830381512641906738e-01
1.368890762329101562e+00 -5.175209641456604004e-01 2.236137911677360535e-02 2.925543785095214844e-01
1.358540296554565430e+00 -3.226693272590637207e-01 2.821246534585952759e-02 5.800418555736541748e-03
1.352086901664733887e+00 -1.279066652059555054e-01 2.832847461104393005e-02 -2.790634632110595703e-01
1.349528789520263672e+00 6.685612350702285767e-02 2.274720557034015656e-02 -5.638926029205322266e-01
1.350865960121154785e+00 -1.285272240638732910e-01 1.146935392171144485e-02 -2.652842104434967041e-01
1.348295331001281738e+00 -3.237585723400115967e-01 6.163669750094413757e-03 2.982496842741966248e-02
1.341820240020751953e+00 -5.189151167869567871e-01 6.760169286280870438e-03 3.232699930667877197e-01
1.331441879272460938e+00 -7.140798568725585938e-01 1.322556845843791962e-02 6.169022321701049805e-01
1.317160248756408691e+00 -5.190916657447814941e-01 2.556361258029937744e-02 3.272202014923095703e-01
1.306778430938720703e+00 -3.242869973182678223e-01 3.210801631212234497e-02 4.149693250656127930e-02
1.300292730331420898e+00 -1.295830011367797852e-01 3.293795511126518250e-02 -2.421040236949920654e-01
1.297701120376586914e+00 6.511004269123077393e-02 2.809587493538856506e-02 -5.254377126693725586e-01
1.299003243446350098e+00 -1.303459554910659790e-01 1.758712157607078552e-02 -2.251822054386138916e-01
1.296396374702453613e+00 -3.256629705429077148e-01 1.308347750455141068e-02 7.183467596769332886e-02
1.289883136749267578e+00 -5.209175348281860352e-01 1.452017109841108322e-02 3.674491941928863525e-01
1.279464721679687500e+00 -3.259503543376922607e-01 2.186915464699268341e-02 7.818318903446197510e-02
1.272945761680603027e+00 -1.310928463935852051e-01 2.343281917273998260e-02 -2.087268978357315063e-01
1.270323872566223145e+00 6.374213844537734985e-02 1.925828121602535248e-02 -4.951349198818206787e-01
1.271598696708679199e+00 -1.315951049327850342e-01 9.355582296848297119e-03 -1.976036280393600464e-01
1.268966794013977051e+00 -3.267968595027923584e-01 5.403510294854640961e-03 9.684384614229202271e-02
1.262430906295776367e+00 -5.219425559043884277e-01 7.340386975556612015e-03 3.900495171546936035e-01
1.251991987228393555e+00 -3.268717825412750244e-01 1.514137722551822662e-02 9.850231558084487915e-02
1.245454549789428711e+00 -1.319150179624557495e-01 1.711142435669898987e-02 -1.905634403228759766e-01
1.242816329002380371e+00 6.301319599151611328e-02 1.330015435814857483e-02 -4.790000617504119873e-01
1.244076490402221680e+00 -1.322423368692398071e-01 3.720153821632266045e-03 -1.833209991455078125e-01
1.241431713104248047e+00 -3.273639380931854248e-01 5.373382009565830231e-05 1.093540489673614502e-01
1.234884381294250488e+00 -5.224328041076660156e-01 2.240814967080950737e-03 4.008700847625732422e-01
1.224435806274414062e+00 -7.175333499908447266e-01 1.025821641087532043e-02 6.930783390998840332e-01
1.210085153579711914e+00 -5.225023627281188965e-01 2.411978319287300110e-02 4.024529159069061279e-01
1.199635028839111328e+00 -3.276752531528472900e-01 3.216884285211563110e-02 1.162625998258590698e-01
1.193081498146057129e+00 -1.329718530178070068e-01 3.449409455060958862e-02 -1.673190891742706299e-01
1.190422058105468750e+00 6.169677153229713440e-02 3.114771097898483276e-02 -4.501452147960662842e-01
1.191655993461608887e+00 2.564206421375274658e-01 2.214480750262737274e-02 -7.340660095214843750e-01
1.196784496307373047e+00 6.104938685894012451e-02 7.463486865162849426e-03 -4.356495440006256104e-01
1.198005437850952148e+00 -1.341250091791152954e-01 -1.249503577128052711e-03 -1.417967826128005981e-01
1.195322990417480469e+00 -3.291750550270080566e-01 -4.085439257323741913e-03 1.493062525987625122e-01
1.188739418983459473e+00 -5.241839885711669922e-01 -1.099313842132687569e-03 4.395085573196411133e-01
1.178255796432495117e+00 -3.289938271045684814e-01 7.690857164561748505e-03 1.453024595975875854e-01
1.171675920486450195e+00 -1.339286118745803833e-01 1.059690583497285843e-02 -1.461330652236938477e-01
1.168997287750244141e+00 6.109454855322837830e-02 7.674245163798332214e-03 -4.366465210914611816e-01
1.170219182968139648e+00 2.561606466770172119e-01 -1.058685826137661934e-03 -7.280882596969604492e-01
1.175342440605163574e+00 6.110544502735137939e-02 -1.562045142054557800e-02 -4.369211494922637939e-01
1.176564574241638184e+00 -1.337371021509170532e-01 -2.435887418687343597e-02 -1.504052579402923584e-01
1.173889756202697754e+00 -3.284455835819244385e-01 -2.736698091030120850e-02 1.332806497812271118e-01
1.167320847511291504e+00 -5.231083631515502930e-01 -2.470136806368827820e-02 4.159880578517913818e-01
1.156858682632446289e+00 -3.275950551033020020e-01 -1.638160645961761475e-02 1.144745796918869019e-01
1.150306820869445801e+00 -1.321906000375747681e-01 -1.409211382269859314e-02 -1.844896227121353149e-01
1.147662997245788574e+00 6.318197399377822876e-02 -1.778190769255161285e-02 -4.827457368373870850e-01
1.148926615715026855e+00 -1.316296309232711792e-01 -2.743682079017162323e-02 -1.969244778156280518e-01
1.146293997764587402e+00 -3.262920081615447998e-01 -3.137531131505966187e-02 8.576113730669021606e-02
1.139768242835998535e+00 -5.208933949470520020e-01 -2.966008707880973816e-02 3.671599328517913818e-01
1.129350304603576660e+00 -3.253130912780761719e-01 -2.231688983738422394e-02 6.413380801677703857e-02
1.122844099998474121e+00 -1.298273503780364990e-01 -2.103421464562416077e-02 -2.366565763950347900e-01
1.120247483253479004e+00 6.563969701528549194e-02 -2.576734498143196106e-02 -5.370514988899230957e-01
1.121560335159301758e+00 -1.290551424026489258e-01 -3.650837391614913940e-02 -2.538118362426757812e-01
1.118979215621948242e+00 -3.235799074172973633e-01 -4.158461093902587891e-02 2.590761147439479828e-02
1.112507581710815430e+00 -5.180234909057617188e-01 -4.106646031141281128e-02 3.039509654045104980e-01
1.102147102355957031e+00 -7.124791145324707031e-01 -3.498744219541549683e-02 5.821713805198669434e-01
1.087897539138793945e+00 -5.168364644050598145e-01 -2.334401197731494904e-02 2.775430679321289062e-01
1.077560782432556152e+00 -3.213387727737426758e-01 -1.779315061867237091e-02 -2.355916611850261688e-02
1.071134090423583984e+00 -1.259146630764007568e-01 -1.826433464884757996e-02 -3.229590952396392822e-01
1.068615794181823730e+00 -3.207164108753204346e-01 -2.472351677715778351e-02 -3.729751333594322205e-02
1.062201380729675293e+00 -5.154187679290771484e-01 -2.546946704387664795e-02 2.462690770626068115e-01
1.051893115043640137e+00 -7.101115584373474121e-01 -2.054408565163612366e-02 5.295957326889038086e-01
1.037690877914428711e+00 -5.146564841270446777e-01 -9.952169843018054962e-03 2.293592989444732666e-01
1.027397751808166504e+00 -3.193415105342864990e-01 -5.364983342587947845e-03 -6.761256605386734009e-02
1.021010875701904297e+00 -1.240901425480842590e-01 -6.717234849929809570e-03 -3.631558120250701904e-01
1.018529057502746582e+00 -3.190618455410003662e-01 -1.398035138845443726e-02 -7.379014045000076294e-02
1.012147784233093262e+00 -5.139252543449401855e-01 -1.545615307986736298e-02 2.132480442523956299e-01
1.001869320869445801e+00 -7.087674736976623535e-01 -1.119119301438331604e-02 4.998126924037933350e-01
9.876939654350280762e-01 -5.134381651878356934e-01 -1.194938784465193748e-03 2.024603188037872314e-01
9.774252176284790039e-01 -3.182459473609924316e-01 2.854267368093132973e-03 -9.177686274051666260e-02
9.710602760314941406e-01 -1.231112331151962280e-01 1.018729992210865021e-03 -3.847407400608062744e-01
9.685980677604675293e-01 -3.181943595409393311e-01 -6.676084361970424652e-03 -9.291866421699523926e-02
9.622341990470886230e-01 -5.131654143333435059e-01 -8.534458465874195099e-03 1.964582353830337524e-01
9.519708752632141113e-01 -7.081096172332763672e-01 -4.605293273925781250e-03 4.852423369884490967e-01
9.378086924552917480e-01 -5.128707885742187500e-01 5.099554080516099930e-03 1.899393796920776367e-01
9.275512695312500000e-01 -3.177682459354400635e-01 8.898342028260231018e-03 -1.023159697651863098e-01
9.211959242820739746e-01 -1.227205321192741394e-01 6.852022372186183929e-03 -3.933686316013336182e-01
9.187414646148681641e-01 -3.178864419460296631e-01 -1.015350455418229103e-03 -9.970776736736297607e-02
9.123837351799011230e-01 -5.129398107528686523e-01 -3.009505802765488625e-03 1.914694458246231079e-01
9.021249413490295410e-01 -7.079644799232482910e-01 8.198830764740705490e-04 4.820139408111572266e-01
8.879656791687011719e-01 -5.128014087677001953e-01 1.046016160398721695e-02 1.884104907512664795e-01
8.777096271514892578e-01 -3.177761435508728027e-01 1.422837097197771072e-02 -1.021465659141540527e-01
8.713541030883789062e-01 -1.228059977293014526e-01 1.218544039875268936e-02 -3.915037214756011963e-01
8.688980340957641602e-01 -3.180467188358306885e-01 4.355365876108407974e-03 -9.617165476083755493e-02
8.625370860099792480e-01 -5.131773948669433594e-01 2.431932836771011353e-03 1.967037320137023926e-01
8.522735238075256348e-01 -7.082805633544921875e-01 6.366007495671510696e-03 4.889721274375915527e-01
8.381078839302062988e-01 -5.131956934928894043e-01 1.614545099437236786e-02 1.971163451671600342e-01
8.278440237045288086e-01 -3.182532489299774170e-01 2.008777670562267303e-02 -9.162918478250503540e-02
8.214789032936096191e-01 -1.233693137764930725e-01 1.825519278645515442e-02 -3.791115283966064453e-01
8.190115690231323242e-01 -3.186942934989929199e-01 1.067296229302883148e-02 -8.188910037279129028e-02
8.126376867294311523e-01 -5.139148831367492676e-01 9.035180322825908661e-03 2.129714936017990112e-01
8.023593425750732422e-01 -7.091120481491088867e-01 1.329461019486188889e-02 5.073184370994567871e-01
7.881771326065063477e-01 -5.141259431838989258e-01 2.344097942113876343e-02 2.176601290702819824e-01
7.778946161270141602e-01 -3.192909955978393555e-01 2.779418230056762695e-02 -6.874538958072662354e-02
7.715088129043579102e-01 -1.245219483971595764e-01 2.641927450895309448e-02 -3.537447452545166016e-01
7.690183520317077637e-01 7.027037441730499268e-02 1.934438012540340424e-02 -6.391925215721130371e-01
7.704237699508666992e-01 -1.250655651092529297e-01 6.560528650879859924e-03 -3.416382670402526855e-01
7.679224610328674316e-01 -3.202274441719055176e-01 -2.722360659390687943e-04 -4.806884378194808960e-02
7.615178823471069336e-01 -5.152915716171264648e-01 -1.233612885698676109e-03 2.433438599109649658e-01
7.512120604515075684e-01 -7.103420495986938477e-01 3.633264452219009399e-03 5.344521999359130859e-01
7.370052337646484375e-01 -5.152185559272766113e-01 1.432230882346630096e-02 2.417340427637100220e-01
7.267008423805236816e-01 -3.202492594718933105e-01 1.915699057281017303e-02 -4.759387299418449402e-02
7.202958464622497559e-01 -1.253516525030136108e-01 1.820511184632778168e-02 -3.353746533393859863e-01
7.177888154983520508e-01 6.956155598163604736e-02 1.149761956185102463e-02 -6.234627962112426758e-01
7.191800475120544434e-01 -1.256677657365798950e-01 -9.716369677335023880e-04 -3.283483982086181641e-01
7.166666984558105469e-01 -3.207222521305084229e-01 -7.538605481386184692e-03 -3.715665638446807861e-02
7.102522850036621094e-01 -5.156806111335754395e-01 -8.281738497316837311e-03 2.519448995590209961e-01
6.999386548995971680e-01 -7.106287479400634766e-01 -3.242840757593512535e-03 5.408101677894592285e-01
6.857260465621948242e-01 -5.154092907905578613e-01 7.573362905532121658e-03 2.459336668252944946e-01
6.754179000854492188e-01 -3.203422129154205322e-01 1.249203644692897797e-02 -4.553928971290588379e-02
6.690110564231872559e-01 -1.253467798233032227e-01 1.158125046640634537e-02 -3.354496955871582031e-01
6.665040850639343262e-01 -3.205793797969818115e-01 4.872256424278020859e-03 -4.030600935220718384e-02
6.600925326347351074e-01 -5.157174468040466309e-01 4.066136199980974197e-03 2.527323365211486816e-01
6.497781872749328613e-01 -7.108439803123474121e-01 9.120782837271690369e-03 5.455164909362792969e-01
6.355612874031066895e-01 -5.157979726791381836e-01 2.003111131489276886e-02 2.545321285724639893e-01
6.252453327178955078e-01 -3.209123313426971436e-01 2.512175403535366058e-02 -3.296973928809165955e-02
6.188271045684814453e-01 -1.261033415794372559e-01 2.446236088871955872e-02 -3.188321888446807861e-01
6.163049936294555664e-01 6.871751695871353149e-02 1.808571629226207733e-02 -6.049103736877441406e-01
6.176793575286865234e-01 -1.266020089387893677e-01 5.987509153783321381e-03 -3.077451884746551514e-01
6.151473522186279297e-01 -3.217558562755584717e-01 -1.673942897468805313e-04 -1.435591839253902435e-02
6.087121963500976562e-01 -5.168214440345764160e-01 -4.545126575976610184e-04 2.770899832248687744e-01
5.983757972717285156e-01 -7.118832468986511230e-01 5.087287165224552155e-03 5.684453845024108887e-01
5.841380953788757324e-01 -5.167801380157470703e-01 1.645619608461856842e-02 2.761856019496917725e-01
5.738025307655334473e-01 -3.218418359756469727e-01 2.197990752756595612e-02 -1.246128696948289871e-02
5.673657059669494629e-01 -1.269860714673995972e-01 2.173068188130855560e-02 -2.993355989456176758e-01
5.648259520530700684e-01 6.787495315074920654e-02 1.574397087097167969e-02 -5.862923860549926758e-01
5.661834478378295898e-01 -1.274129897356033325e-01 4.018121864646673203e-03 -2.898540198802947998e-01
5.636351704597473145e-01 -3.225388228893280029e-01 -1.778958598151803017e-03 2.914999611675739288e-03
5.571843981742858887e-01 -5.175811052322387695e-01 -1.720658736303448677e-03 2.938499152660369873e-01
5.468327999114990234e-01 -7.126247286796569824e-01 4.156339447945356369e-03 5.848039984703063965e-01
5.325803160667419434e-01 -9.077524542808532715e-01 1.585241965949535370e-02 8.776164054870605469e-01
5.144252777099609375e-01 -1.103036761283874512e+00 3.340474888682365417e-02 1.174080967903137207e+00
4.923645257949829102e-01 -9.083126187324523926e-01 5.688636749982833862e-02 8.908418416976928711e-01
4.741982519626617432e-01 -7.139503359794616699e-01 7.470320910215377808e-02 6.153261661529541016e-01
4.599192440509796143e-01 -5.198878049850463867e-01 8.700972795486450195e-02 3.458090424537658691e-01
4.495215117931365967e-01 -3.260428905487060547e-01 9.392591565847396851e-02 8.050055056810379028e-02
4.430006444454193115e-01 -5.223340988159179688e-01 9.553592652082443237e-02 4.002181589603424072e-01
4.325539469718933105e-01 -7.186300754547119141e-01 1.035402864217758179e-01 7.203711867332458496e-01
4.181813597679138184e-01 -5.250200629234313965e-01 1.179477125406265259e-01 4.606921374797821045e-01
4.076809585094451904e-01 -3.316818475723266602e-01 1.271615475416183472e-01 2.060765624046325684e-01
4.010473191738128662e-01 -1.385210305452346802e-01 1.312830746173858643e-01 -4.526845365762710571e-02
3.982768952846527100e-01 5.456330627202987671e-02 1.303777098655700684e-01 -2.951480448246002197e-01
3.993681669235229492e-01 -1.421151161193847656e-01 1.244747564196586609e-01 3.463789075613021851e-02
3.965258598327636719e-01 -3.387429118156433105e-01 1.251675039529800415e-01 3.628410398960113525e-01
3.897510170936584473e-01 -5.353625416755676270e-01 1.324243247509002686e-01 6.912095546722412109e-01
3.790437579154968262e-01 -3.422386050224304199e-01 1.462485194206237793e-01 4.416460990905761719e-01
3.721989691257476807e-01 -1.493903994560241699e-01 1.550814360380172729e-01 1.970603168010711670e-01
3.692111670970916748e-01 4.327944666147232056e-02 1.590226441621780396e-01 -4.431804269552230835e-02
3.700767755508422852e-01 2.358733564615249634e-01 1.581362783908843994e-01 -2.842648029327392578e-01
3.747942447662353516e-01 4.284949600696563721e-01 1.524509936571121216e-01 -5.245495438575744629e-01
3.833641409873962402e-01 6.212457418441772461e-01 1.419599950313568115e-01 -7.669262290000915527e-01
3.957890570163726807e-01 4.245190322399139404e-01 1.266214698553085327e-01 -4.341443777084350586e-01
4.042794406414031982e-01 2.278912067413330078e-01 1.179385930299758911e-01 -1.053916588425636292e-01
4.088372588157653809e-01 3.133371844887733459e-02 1.158307567238807678e-01 2.210242599248886108e-01
4.094639122486114502e-01 2.246899604797363281e-01 1.202512457966804504e-01 -3.430590406060218811e-02
4.139577150344848633e-01 4.179651737213134766e-01 1.195651292800903320e-01 -2.880779802799224854e-01
4.223170280456542969e-01 6.112613677978515625e-01 1.138035655021667480e-01 -5.421047806739807129e-01
4.345422685146331787e-01 8.046783804893493652e-01 1.029614731669425964e-01 -7.981830835342407227e-01
4.506358206272125244e-01 6.083453893661499023e-01 8.699780702590942383e-02 -4.760100841522216797e-01
4.628027379512786865e-01 4.121526181697845459e-01 7.747760415077209473e-02 -1.582922041416168213e-01
